Emotions,Path
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-01-01-01-02-23.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-01-01-02-01-23.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-01-01-02-02-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-01-01-01-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-01-01-02-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-01-02-01-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-01-02-02-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-02-01-01-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-02-01-02-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-02-02-01-23.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-02-02-02-02-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-01-01-01-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-01-01-02-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-01-02-01-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-01-02-02-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-02-01-01-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-02-01-02-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-02-02-01-23.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-03-02-02-02-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-01-01-01-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-01-01-02-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-01-02-01-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-01-02-02-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-02-01-01-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-02-01-02-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-02-02-01-23.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-04-02-02-02-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-01-01-01-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-01-01-02-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-01-02-01-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-01-02-02-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-02-01-01-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-02-01-02-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-02-02-01-23.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-05-02-02-02-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-01-01-01-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-01-01-02-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-01-02-01-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-01-02-02-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-02-01-01-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-02-01-02-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-02-02-01-23.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-06-02-02-02-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-01-01-01-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-01-01-02-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-01-02-01-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-01-02-02-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-02-01-01-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-02-01-02-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-02-02-01-23.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-07-02-02-02-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-01-01-01-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-01-01-02-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-01-02-01-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-01-02-02-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-02-01-01-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-02-01-02-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-02-02-01-23.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-08-02-02-02-23.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-01-01-01-01-24.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-01-01-01-02-24.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-01-01-02-01-24.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-01-01-02-02-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-01-01-01-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-01-01-02-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-01-02-01-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-01-02-02-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-02-01-01-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-02-01-02-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-02-02-01-24.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-02-02-02-02-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-01-01-01-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-01-01-02-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-01-02-01-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-01-02-02-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-02-01-01-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-02-01-02-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-02-02-01-24.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-03-02-02-02-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-01-01-01-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-01-01-02-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-01-02-01-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-01-02-02-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-02-01-01-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-02-01-02-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-02-02-01-24.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-04-02-02-02-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-01-01-01-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-01-01-02-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-01-02-01-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-01-02-02-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-02-01-01-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-02-01-02-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-02-02-01-24.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-05-02-02-02-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-01-01-01-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-01-01-02-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-01-02-01-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-01-02-02-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-02-01-01-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-02-01-02-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-02-02-01-24.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-06-02-02-02-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-01-01-01-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-01-01-02-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-01-02-01-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-01-02-02-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-02-01-01-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-02-01-02-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-02-02-01-24.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-07-02-02-02-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-01-01-01-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-01-01-02-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-01-02-01-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-01-02-02-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-02-01-01-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-02-01-02-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-02-02-01-24.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_24/03-01-08-02-02-02-24.wav
